Daily	Met File BIOCON 1982 - mid2005

&ENVIRON				
CA = 360
/				

&LATLONG				
LATHEM	=	'N'		
LAT	=	45	0	0
LONHEM	=	'W'		
LONG	=	93	0	0
tzlong = 120
/				


&FORMAT				
DAYORHR	=	0		
5004	10	27	0	19.98577406	2.483333333
5005	10	26	0.03	19.10460251	2.466666667
5006	16	25	0.03	12.16066946	2.45
5007	13	22	0	10.29790795	2.433333333
5008	11	22	1.02	10.25020921	2.416666667
5009	7	17	0	13.17740586	2.4
5010	2	14	0	16.9832636	2.383333333
5011	1	13	2.03	9.717991632	2.366666667
5012	-1	16	0.25	15.58242678	2.35
5013	6	12	18.29	1.724686192	2.333333333
5014	2	14	3.56	10.09456067	2.316666667
5015	-1	20	0	17.74644351	2.3
5016	5	12	3.81	3.589958159	2.283333333
5017	9	15	0.03	3.369037657	2.266666667
5018	11	28	0.25	12.05271967	2.25
5019	9	23	1.78	15.96401674	2.233333333
5020	2	9	0	5.327196653	2.216666667
5021	1	11	1.27	3.881171548	2.2
5022	4	11	52.07	2.756485356	2.183333333
5023	2	13	6.86	9.825941423	2.166666667
5024	1	7	3.56	2.89707113	2.15
5025	-2	7	0	4.674476987	2.133333333
5026	1	17	1.78	12.80334728	2.116666667
5027	-2	13	4.83	15.74309623	2.1
5028	6	16	4.57	11.82426778	2.083333333
5029	11	24	0	11.841841	2.066666667
5030	1	19	7.62	9.672803347	2.05
5031	-2	11	0	15.28117155	2.033333333
5032	-2	17	0	13.41589958	2.016666667
5033	-5	8	0	11.61589958	2
5034	-8	5	0	7.960669456	1.966666667
5035	-5	3	1.02	4.664435146	1.933333333
5036	1	6	4.06	5.146443515	1.9
5037	-3	5	0	4.49874477	1.866666667
5038	-3	0	0.76	1.212552301	1.833333333
5039	-1	2	6.6	2.575732218	1.8
5040	-2	2	0	9.183263598	1.766666667
5041	-6	2	0	7.99832636	1.733333333
5042	-7	6	0	6.974058577	1.7
5043	2	5	0.51	1.687029289	1.666666667
5044	-2	4	0	4.159832636	1.633333333
5045	-5	5	0	4.820083682	1.6
5046	0	5	0	1.882845188	1.566666667
5047	3	9	0.03	3.763179916	1.533333333
5048	-3	4	0.76	2.942259414	1.5
5049	-5	2	0	10.8125523	1.466666667
5050	-8	2	0	9.893723849	1.433333333
5051	-5	7	0	11.21422594	1.4
5052	-5	7	0	10.80251046	1.366666667
5053	-5	1	0	7.385774059	1.333333333
5054	-4	2	0.03	2.962343096	1.3
5055	-5	6	0	8.949790795	1.266666667
5056	-4	17	0	10.18242678	1.233333333
5057	-1	11	0	4.973221757	1.2
5058	0	11	3.3	3.946443515	1.166666667
5059	-1	6	0	2.071129707	1.133333333
5060	-3	4	0	5.764016736	1.1
5061	-6	6	0	7.127196653	1.066666667
5062	-9	3	0	3.228451883	1.033333333
5063	-9	0	0	5.083682008	1
5064	-10	-3	0	6.165690377	0.966666667
5065	-9	1	0	5.633472803	0.933333333
5066	-7	2	0	7.965690377	0.9
5067	-3	7	0	5.452719665	0.866666667
5068	-4	9	0	8.482845188	0.833333333
5069	-5	7	0.03	5.769037657	0.8
5070	-4	4	1.78	3.409205021	0.766666667
5071	-4	1	0	3.635146444	0.733333333
5072	-2	5	0	6.509623431	0.7
5073	-7	-2	0	4.061924686	0.666666667
5074	-12	-5	0	3.830962343	0.633333333
5075	-12	-2	0	7.882845188	0.6
5076	-10	-2	0	4.963179916	0.566666667
5077	-9	7	0	6.790794979	0.533333333
5078	-5	8	0	5.410041841	0.5
5079	-11	-5	0	7.370711297	0.466666667
5080	-9	2	0	5.59832636	0.433333333
5081	-15	-4	0	7.629288703	0.4
5082	-18	-6	0	7.087029289	0.366666667
5083	-14	-7	0	3.720502092	0.333333333
5084	-17	-5	0	7.488702929	0.3
5085	-15	0	0	6.436820084	0.266666667
5086	-7	1	0	5.663598326	0.233333333
5087	-16	-6	0	7.305439331	0.2
5088	-14	3	0	6.261087866	0.166666667
5089	-6	6	0	6.389121339	0.133333333
5090	-3	3	0	0.926359833	0.1
5091	-3	3	0	4.40334728	0.066666667
5092	-9	4	0	6.916317992	0.033333333
5093	-4	8	0	6.542259414	0
5094	-4	6	0	2.939748954	0
5095	-7	0	0.03	1.393305439	0
5096	-4	3	3.05	1.410878661	0
5097	0	6	2.54	0.763179916	0
5098	-1	4	0.25	0.991631799	0
5099	-4	-1	0	2.922175732	0
5100	-7	-3	0	3.376569038	0
5101	-8	-3	0	2.952301255	0
5102	-11	-4	0	6.730543933	0
5103	-11	-6	0	1.137238494	0
5104	-13	-5	0	6.728033473	0
5105	-9	1	0	7.887866109	0
5106	-7	1	0	5.69874477	0
5107	-4	4	0.03	5.528033473	0
5108	-6	4	0	5.179079498	0
5109	-3	3	0	5.138912134	0
5110	-12	-3	0	7.227615063	0
5111	-18	-8	0	4.875313808	0
5112	-22	-8	0	7.870292887	0
5113	-20	-3	0	6.866108787	0
5114	-11	0	0.51	6.188284519	0
5115	-8	2	0	5.226778243	0
5116	-17	-1	0	5.932217573	0
5117	-18	-3	0	6.838493724	0
5118	-5	9	0	6.675313808	0
5119	1	9	0	7.059414226	0
5120	-2	3	0	2.387447699	0
5121	-4	6	0	7.584100418	0
5122	-6	4	0	7.925523013	0
5123	-8	1	1.02	2.234309623	0
5124	-4	-2	1.52	2.046025105	0
5125	-7	-3	0.03	4.189958159	0
5126	-17	-7	0.03	5.430125523	0
5127	-18	-7	0	8.590794979	0
5128	-24	-12	0	8.836820084	0
5129	-14	-1	0.25	7.654393305	0
5130	-10	-2	0	4.917991632	0
5131	-13	-1	0	6.994142259	0
5132	-9	8	0	7.594142259	0
5133	-9	0	0	3.057740586	0
5134	-16	-1	0	9.351464435	0
5135	-3	9	0	9.165690377	0
5136	-4	10	0	8.882008368	0
5137	-4	1	0	4.240167364	0
5138	-11	-4	0	1.968200837	0
5139	-12	-7	0	2.086192469	0
5140	-15	-6	0	6.768200837	0
5141	-11	-4	1.27	3.627615063	0
5142	-13	-2	0	11.71380753	0
5143	-12	-2	0.25	7.639330544	0
5144	-16	-6	0	9.411715481	0
5145	-23	-5	0	11.95230126	0
5146	-14	0	0	10.68451883	0
5147	2	8	0	11.29707113	0
5148	-5	7	0	10.89539749	0
5149	-6	10	0	10.92803347	0
5150	0	3	1.52	1.925523013	0
5151	-10	0	0	12.16820084	0
5152	-10	6	0	7.212552301	0
5153	-10	1	0	12.08284519	0
5154	-12	6	0	12.21589958	0
5155	-1	8	0	9.492050209	0
5156	-2	6	0	9.780753138	0
5157	-3	5	0	6.39916318	0
5158	-10	6	0	13.20251046	0
5159	1	11	0.51	8.312133891	0
5160	0	4	8.89	0.858577406	0
5161	-3	1	3.3	4.862761506	0
5162	-12	1	0	14.3874477	0
5163	-15	3	0	10.65188285	0
5164	1	10	0.03	10.16485356	0
5165	-6	2	2.54	1.69958159	0
5166	-11	-5	0	10.34560669	0
5167	-13	-7	0	9.012552301	0
5168	-19	-7	0	15.47196653	0
5169	-12	-7	0	14.33472803	0
5170	-21	-11	0	12.13054393	0
5171	-14	-8	0	14.3874477	0
5172	-22	-9	0.03	17.18912134	0
5173	-20	-7	0	7.310460251	0
5174	-13	-4	1.78	4.917991632	0
5175	-9	-6	0.25	11.54811715	0
5176	-13	-5	6.6	5.841841004	0
5177	-7	-1	5.08	6.291213389	0
5178	-12	-1	5.84	8.994979079	0
5179	-18	-7	0.03	15.11297071	0
5180	-12	-1	0	14.91213389	0
5181	-11	4	0	16.45606695	0
5182	-1	6	0.03	12.7707113	0
5183	-4	1	14.48	2.470292887	0
5184	-6	-1	2.03	18.16820084	0
5185	-17	3	0	20.71631799	0
5186	-4	3	0.25	11.88451883	0
5187	-4	6	0.76	14.81924686	0
5188	-1	4	0.76	7.651882845	0
5189	-9	2	0.51	15.18577406	0
5190	-17	-6	0	18.76066946	0
5191	-14	-6	0	21.15313808	0
5192	-11	1	0	18.28368201	0
5193	-10	-2	0	21.46443515	0
5194	-16	-2	0	21.88368201	0
5195	-14	2	0	21.57991632	0
5196	-7	9	0	20.77656904	0
5197	3	9	1.02	18.67531381	0
5198	-2	8	0	19.91046025	0
5199	-7	6	0.03	14.59079498	0
5200	-5	2	0	8.5958159	0
5201	-10	-2	3.56	5.756485356	0
5202	-3	0	10.16	11.67615063	0
5203	-7	-1	0	12.85857741	0
5204	-5	1	0	16.52384937	0
5205	-11	3	0	22.11715481	0
5206	-7	7	0	20.84937238	0
5207	6	15	0	8.769037657	0
5208	3	14	0	12.92384937	0
5209	-3	11	2.29	23.50543933	0
5210	4	11	30.48	6.943933054	0
5211	3	6	25.15	3.394142259	0
5212	4	17	0	19.96820084	0
5213	4	20	1.27	18.65020921	0
5214	9	24	1.02	19.09205021	0
5215	9	31	0	20.29456067	0
5216	20	31	0.51	15.32887029	0
5217	9	28	1.78	24.12803347	0.066666667
5218	8	28	11.18	22.72468619	0.133333333
5219	2	22	0	18.29372385	0.2
5220	-1	10	0	25.22259414	0.266666667
5221	-1	9	5.84	6.30125523	0.333333333
5222	-2	5	1.02	13.09456067	0.4
5223	1	19	0	23.98493724	0.466666667
5224	5	18	0	14.58577406	0.533333333
5225	-2	6	0	25.70711297	0.6
5226	-4	10	1.27	23.10125523	0.666666667
5227	0	9	15.24	4.325523013	0.733333333
5228	1	5	3.81	8.354811715	0.8
5229	4	16	1.27	22.05439331	0.866666667
5230	-2	17	0	18.79330544	0.933333333
5231	-1	14	0	15.71799163	1
5232	-2	10	0	23.53054393	1.066666667
5233	-4	18	0	28.31297071	1.133333333
5234	0	15	0	16.29790795	1.2
5235	-2	23	10.92	20.13138075	1.266666667
5236	5	12	0	7.360669456	1.333333333
5237	1	10	3.81	10.76736402	1.4
5238	4	8	15.24	5.194142259	1.466666667
5239	3	9	0	9.672803347	1.533333333
5240	1	17	0	25.49372385	1.6
5241	4	12	2.54	5.066108787	1.666666667
5242	5	10	0	8.540585774	1.733333333
5243	1	18	1.27	19.03933054	1.8
5244	6	18	0	27.09288703	1.866666667
5245	10	25	0	17.97238494	1.933333333
5246	7	15	0	25.45104603	2
5247	0	14	0	28.66443515	2.066666667
5248	0	14	0	27.29121339	2.133333333
5249	-1	14	0	28.78995816	2.2
5250	-3	17	0	29.44769874	2.266666667
5251	0	20	0	29.83179916	2.333333333
5252	9	24	0	17.08619247	2.4
5253	8	19	0	21.47698745	2.466666667
5254	4	15	0	26.44016736	2.533333333
5255	7	18	0.25	17.85188285	2.6
5256	6	20	10.67	14.33723849	2.666666667
5257	7	27	0	25.63933054	2.733333333
5258	12	24	0.76	12.27364017	2.8
5259	10	30	0.03	28.16987448	2.866666667
5260	13	32	0	27.52970711	2.933333333
5261	14	30	0	27.34393305	3
5262	14	28	0	28.91548117	3
5263	8	21	5.08	14.13640167	3
5264	8	13	0.03	4.132217573	3
5265	6	14	2.54	5.641004184	3
5266	4	24	0	23.29958159	3
5267	10	26	7.62	27.8083682	3
5268	15	26	2.54	19.27029289	3
5269	14	24	0	9.49707113	3
5270	19	29	0	21.8209205	3
5271	18	28	13.97	13.87531381	3
5272	16	24	0	19.60669456	3
5273	13	22	1.27	22.03179916	3
5274	11	21	1.02	19.7874477	3
5275	10	25	0	22.22008368	3
5276	10	23	0.76	27.65271967	3
5277	8	25	0.76	24.5623431	3
5278	14	25	0.03	19.641841	3
5279	14	27	0	22.15732218	3
5280	20	26	26.42	9.444351464	3
5281	15	26	1.02	27.68284519	3
5282	15	20	33.02	3.391631799	3
5283	19	32	0	24.03012552	3
5284	19	28	12.7	18.46443515	3
5285	17	25	11.68	6.778242678	3
5286	19	31	7.11	22.75230126	3
5287	17	28	0	28.82259414	3
5288	15	30	0	25.47112971	3
5289	17	30	0	25.03430962	3
5290	21	33	0	27.93389121	3
5291	25	36	0	28.63682008	3
5292	23	33	0	27.86610879	3
5293	23	30	0	20.43012552	3
5294	15	30	2.29	24.92887029	3
5295	12	29	0	30.01757322	3
5296	17	28	0	25.71213389	3
5297	21	35	20.83	26.23179916	3
5298	20	31	16	19.58158996	3
5299	20	29	1.02	16.88033473	3
5300	17	31	0	26.52301255	3
5301	15	22	65.02	6.439330544	3
5302	14	25	0	25.05941423	3
5303	11	27	1.78	28.62677824	3
5304	12	28	0	21.88870293	3
5305	13	29	0	26.43514644	3
5306	16	29	0	27.47949791	3
5307	18	32	0	27.56485356	3
5308	20	34	0	27.25857741	3
5309	20	26	0	13.04686192	3
5310	16	26	0	15.65523013	3
5311	19	29	3.56	15.13807531	3
5312	21	32	22.86	21.18577406	3
5313	15	25	0	23.68619247	3
5314	9	23	0.03	26.50543933	3
5315	14	22	3.81	10.97322176	3
5316	16	27	19.05	11.48284519	3
5317	17	31	0	25.24016736	3
5318	17	28	17.78	15.83096234	3
5319	19	31	8.89	24.63012552	3
5320	17	28	0	24.30125523	3
5321	18	33	0	24.11548117	3
5322	21	32	2.54	19.12719665	3
5323	15	26	0	22.45606695	3
5324	11	25	0	28.03430962	3
5325	13	20	22.35	7.915481172	3
5326	18	25	1.27	10.27280335	3
5327	16	26	0	21.59246862	3
5328	13	22	0	19.72970711	3
5329	15	26	0	22.08953975	3
5330	17	28	0.03	23.42008368	3
5331	17	29	0.51	21.09539749	3
5332	19	26	1.78	22.73221757	3
5333	16	32	0.03	25.20753138	3
5334	16	24	4.83	13.07949791	3
5335	12	24	10.16	18.04518828	3
5336	11	28	37.08	25.16485356	3
5337	16	25	0	15.66276151	3
5338	11	26	0	20.558159	3
5339	10	21	0	19.36569038	2.983333333
5340	6	22	0	26.01589958	2.966666667
5341	8	24	0	25.20502092	2.95
5342	10	25	10.16	23.68619247	2.933333333
5343	17	26	37.08	7.041841004	2.916666667
5344	16	24	0	7.707112971	2.9
5345	15	25	0	8.19916318	2.883333333
5346	14	28	0	20.70376569	2.866666667
5347	13	28	0	22.52635983	2.85
5348	12	28	0	22.53640167	2.833333333
5349	15	27	0	20.02594142	2.816666667
5350	15	28	1.27	15.41924686	2.8
5351	18	25	0	13.00167364	2.783333333
5352	16	26	0	18.71046025	2.766666667
5353	18	28	0	20.51297071	2.75
5354	18	30	33.02	17.96485356	2.733333333
5355	14	27	0	16.57154812	2.716666667
5356	10	27	0	23.01338912	2.7
5357	11	29	0.03	22.01924686	2.683333333
5358	17	27	1.27	15.70543933	2.666666667
5359	17	29	30.48	17.91966527	2.65
5360	21	33	0	20.21171548	2.633333333
5361	19	32	0	20.34476987	2.616666667
5362	21	30	0	20.73389121	2.6
5363	12	23	30.23	20.68870293	2.583333333
5364	9	25	0.03	17.7539749	2.566666667
5365	11	27	0.03	19.09707113	2.55
5366	14	20	0.03	6.853556485	2.533333333
5367	9	21	10.67	8.151464435	2.516666667
5368	4	20	0	20.92468619	2.5
5369	10	27	0	19.98577406	2.483333333
5370	10	26	0.03	19.10460251	2.466666667
5371	16	25	0.03	12.16066946	2.45
5372	13	22	0	10.29790795	2.433333333
5373	11	22	1.02	10.25020921	2.416666667
5374	7	17	0	13.17740586	2.4
5375	2	14	0	16.9832636	2.383333333
5376	1	13	2.03	9.717991632	2.366666667
5377	-1	16	0.25	15.58242678	2.35
5378	6	12	18.29	1.724686192	2.333333333
5379	2	14	3.56	10.09456067	2.316666667
5380	-1	20	0	17.74644351	2.3
5381	5	12	3.81	3.589958159	2.283333333
5382	9	15	0.03	3.369037657	2.266666667
5383	11	28	0.25	12.05271967	2.25
5384	9	23	1.78	15.96401674	2.233333333
5385	2	9	0	5.327196653	2.216666667
5386	1	11	1.27	3.881171548	2.2
5387	4	11	52.07	2.756485356	2.183333333
5388	2	13	6.86	9.825941423	2.166666667
5389	1	7	3.56	2.89707113	2.15
5390	-2	7	0	4.674476987	2.133333333
5391	1	17	1.78	12.80334728	2.116666667
5392	-2	13	4.83	15.74309623	2.1
5393	6	16	4.57	11.82426778	2.083333333
5394	11	24	0	11.841841	2.066666667
5395	1	19	7.62	9.672803347	2.05
5396	-2	11	0	15.28117155	2.033333333
5397	-2	17	0	13.41589958	2.016666667
5398	-5	8	0	11.61589958	2
5399	-8	5	0	7.960669456	1.966666667
5400	-5	3	1.02	4.664435146	1.933333333
5401	1	6	4.06	5.146443515	1.9
5402	-3	5	0	4.49874477	1.866666667
5403	-3	0	0.76	1.212552301	1.833333333
5404	-1	2	6.6	2.575732218	1.8
5405	-2	2	0	9.183263598	1.766666667
5406	-6	2	0	7.99832636	1.733333333
5407	-7	6	0	6.974058577	1.7
5408	2	5	0.51	1.687029289	1.666666667
5409	-2	4	0	4.159832636	1.633333333
5410	-5	5	0	4.820083682	1.6
5411	0	5	0	1.882845188	1.566666667
5412	3	9	0.03	3.763179916	1.533333333
5413	-3	4	0.76	2.942259414	1.5
5414	-5	2	0	10.8125523	1.466666667
5415	-8	2	0	9.893723849	1.433333333
5416	-5	7	0	11.21422594	1.4
5417	-5	7	0	10.80251046	1.366666667
5418	-5	1	0	7.385774059	1.333333333
5419	-4	2	0.03	2.962343096	1.3
5420	-5	6	0	8.949790795	1.266666667
5421	-4	17	0	10.18242678	1.233333333
5422	-1	11	0	4.973221757	1.2
5423	0	11	3.3	3.946443515	1.166666667
5424	-1	6	0	2.071129707	1.133333333
5425	-3	4	0	5.764016736	1.1
5426	-6	6	0	7.127196653	1.066666667
5427	-9	3	0	3.228451883	1.033333333
5428	-9	0	0	5.083682008	1
5429	-10	-3	0	6.165690377	0.966666667
5430	-9	1	0	5.633472803	0.933333333
5431	-7	2	0	7.965690377	0.9
5432	-3	7	0	5.452719665	0.866666667
5433	-4	9	0	8.482845188	0.833333333
5434	-5	7	0.03	5.769037657	0.8
5435	-4	4	1.78	3.409205021	0.766666667
5436	-4	1	0	3.635146444	0.733333333
5437	-2	5	0	6.509623431	0.7
5438	-7	-2	0	4.061924686	0.666666667
5439	-12	-5	0	3.830962343	0.633333333
5440	-12	-2	0	7.882845188	0.6
5441	-10	-2	0	4.963179916	0.566666667
5442	-9	7	0	6.790794979	0.533333333
5443	-5	8	0	5.410041841	0.5
5444	-11	-5	0	7.370711297	0.466666667
5445	-9	2	0	5.59832636	0.433333333
5446	-15	-4	0	7.629288703	0.4
5447	-18	-6	0	7.087029289	0.366666667
5448	-14	-7	0	3.720502092	0.333333333
5449	-17	-5	0	7.488702929	0.3
5450	-15	0	0	6.436820084	0.266666667
5451	-7	1	0	5.663598326	0.233333333
5452	-16	-6	0	7.305439331	0.2
5453	-14	3	0	6.261087866	0.166666667
5454	-6	6	0	6.389121339	0.133333333
5455	-3	3	0	0.926359833	0.1
5456	-3	3	0	4.40334728	0.066666667
5457	-9	4	0	6.916317992	0.033333333
5458	-4	8	0	6.542259414	0
5459	-4	6	0	2.939748954	0
5460	-7	0	0.03	1.393305439	0
5461	-4	3	3.05	1.410878661	0
5462	0	6	2.54	0.763179916	0
5463	-1	4	0.25	0.991631799	0
5464	-4	-1	0	2.922175732	0
5465	-7	-3	0	3.376569038	0
5466	-8	-3	0	2.952301255	0
5467	-11	-4	0	6.730543933	0
5468	-11	-6	0	1.137238494	0
5469	-13	-5	0	6.728033473	0
5470	-9	1	0	7.887866109	0
5471	-7	1	0	5.69874477	0
5472	-4	4	0.03	5.528033473	0
5473	-6	4	0	5.179079498	0
5474	-3	3	0	5.138912134	0
5475	-12	-3	0	7.227615063	0
5476	-18	-8	0	4.875313808	0
5477	-22	-8	0	7.870292887	0
5478	-20	-3	0	6.866108787	0
5479	-11	0	0.51	6.188284519	0
5480	-8	2	0	5.226778243	0
5481	-17	-1	0	5.932217573	0
5482	-18	-3	0	6.838493724	0
5483	-5	9	0	6.675313808	0
5484	1	9	0	7.059414226	0
5485	-2	3	0	2.387447699	0
5486	-4	6	0	7.584100418	0
5487	-6	4	0	7.925523013	0
5488	-8	1	1.02	2.234309623	0
5489	-4	-2	1.52	2.046025105	0
5490	-7	-3	0.03	4.189958159	0
5491	-17	-7	0.03	5.430125523	0
5492	-18	-7	0	8.590794979	0
5493	-24	-12	0	8.836820084	0
5494	-14	-1	0.25	7.654393305	0
5495	-10	-2	0	4.917991632	0
5496	-13	-1	0	6.994142259	0
5497	-9	8	0	7.594142259	0
5498	-9	0	0	3.057740586	0
5499	-16	-1	0	9.351464435	0
5500	-3	9	0	9.165690377	0
5501	-4	10	0	8.882008368	0
5502	-4	1	0	4.240167364	0
5503	-11	-4	0	1.968200837	0
5504	-12	-7	0	2.086192469	0
5505	-15	-6	0	6.768200837	0
5506	-11	-4	1.27	3.627615063	0
5507	-13	-2	0	11.71380753	0
5508	-12	-2	0.25	7.639330544	0
5509	-16	-6	0	9.411715481	0
5510	-23	-5	0	11.95230126	0
5511	-14	0	0	10.68451883	0
5512	2	8	0	11.29707113	0
5513	-5	7	0	10.89539749	0
5514	-6	10	0	10.92803347	0
5515	0	3	1.52	1.925523013	0
5516	-10	0	0	12.16820084	0
5517	-10	6	0	7.212552301	0
5518	-10	1	0	12.08284519	0
5519	-12	6	0	12.21589958	0
5520	-1	8	0	9.492050209	0
5521	-2	6	0	9.780753138	0
5522	-3	5	0	6.39916318	0
5523	-10	6	0	13.20251046	0
5524	1	11	0.51	8.312133891	0
5525	0	4	8.89	0.858577406	0
5526	-3	1	3.3	4.862761506	0
5527	-12	1	0	14.3874477	0
5528	-15	3	0	10.65188285	0
5529	1	10	0.03	10.16485356	0
5530	-6	2	2.54	1.69958159	0
5531	-11	-5	0	10.34560669	0
5532	-13	-7	0	9.012552301	0
5533	-19	-7	0	15.47196653	0
5534	-12	-7	0	14.33472803	0
5535	-21	-11	0	12.13054393	0
5536	-14	-8	0	14.3874477	0
5537	-22	-9	0.03	17.18912134	0
5538	-20	-7	0	7.310460251	0
5539	-13	-4	1.78	4.917991632	0
5540	-9	-6	0.25	11.54811715	0
5541	-13	-5	6.6	5.841841004	0
5542	-7	-1	5.08	6.291213389	0
5543	-12	-1	5.84	8.994979079	0
5544	-18	-7	0.03	15.11297071	0
5545	-12	-1	0	14.91213389	0
5546	-11	4	0	16.45606695	0
5547	-1	6	0.03	12.7707113	0
5548	-4	1	14.48	2.470292887	0
5549	-6	-1	2.03	18.16820084	0
5550	-17	3	0	20.71631799	0
5551	-4	3	0.25	11.88451883	0
5552	-4	6	0.76	14.81924686	0
5553	-1	4	0.76	7.651882845	0
5554	-9	2	0.51	15.18577406	0
5555	-17	-6	0	18.76066946	0
5556	-14	-6	0	21.15313808	0
5557	-11	1	0	18.28368201	0
5558	-10	-2	0	21.46443515	0
5559	-16	-2	0	21.88368201	0
5560	-14	2	0	21.57991632	0
5561	-7	9	0	20.77656904	0
5562	3	9	1.02	18.67531381	0
5563	-2	8	0	19.91046025	0
5564	-7	6	0.03	14.59079498	0
5565	-5	2	0	8.5958159	0
5566	-10	-2	3.56	5.756485356	0
5567	-3	0	10.16	11.67615063	0
5568	-7	-1	0	12.85857741	0
5569	-5	1	0	16.52384937	0
5570	-11	3	0	22.11715481	0
5571	-7	7	0	20.84937238	0
5572	6	15	0	8.769037657	0
5573	3	14	0	12.92384937	0
5574	-3	11	2.29	23.50543933	0
5575	4	11	30.48	6.943933054	0
5576	3	6	25.15	3.394142259	0
5577	4	17	0	19.96820084	0
5578	4	20	1.27	18.65020921	0
5579	9	24	1.02	19.09205021	0
5580	9	31	0	20.29456067	0
5581	20	31	0.51	15.32887029	0
5582	9	28	1.78	24.12803347	0.066666667
5583	8	28	11.18	22.72468619	0.133333333
5584	2	22	0	18.29372385	0.2
5585	-1	10	0	25.22259414	0.266666667
5586	-1	9	5.84	6.30125523	0.333333333
5587	-2	5	1.02	13.09456067	0.4
5588	1	19	0	23.98493724	0.466666667
5589	5	18	0	14.58577406	0.533333333
5590	-2	6	0	25.70711297	0.6
5591	-4	10	1.27	23.10125523	0.666666667
5592	0	9	15.24	4.325523013	0.733333333
5593	1	5	3.81	8.354811715	0.8
5594	4	16	1.27	22.05439331	0.866666667
5595	-2	17	0	18.79330544	0.933333333
5596	-1	14	0	15.71799163	1
5597	-2	10	0	23.53054393	1.066666667
5598	-4	18	0	28.31297071	1.133333333
5599	0	15	0	16.29790795	1.2
5600	-2	23	10.92	20.13138075	1.266666667
5601	5	12	0	7.360669456	1.333333333
5602	1	10	3.81	10.76736402	1.4
5603	4	8	15.24	5.194142259	1.466666667
5604	3	9	0	9.672803347	1.533333333
5605	1	17	0	25.49372385	1.6
5606	4	12	2.54	5.066108787	1.666666667
5607	5	10	0	8.540585774	1.733333333
5608	1	18	1.27	19.03933054	1.8
5609	6	18	0	27.09288703	1.866666667
5610	10	25	0	17.97238494	1.933333333
5611	7	15	0	25.45104603	2
5612	0	14	0	28.66443515	2.066666667
5613	0	14	0	27.29121339	2.133333333
5614	-1	14	0	28.78995816	2.2
5615	-3	17	0	29.44769874	2.266666667
5616	0	20	0	29.83179916	2.333333333
5617	9	24	0	17.08619247	2.4
5618	8	19	0	21.47698745	2.466666667
5619	4	15	0	26.44016736	2.533333333
5620	7	18	0.25	17.85188285	2.6
5621	6	20	10.67	14.33723849	2.666666667
5622	7	27	0	25.63933054	2.733333333
5623	12	24	0.76	12.27364017	2.8
5624	10	30	0.03	28.16987448	2.866666667
5625	13	32	0	27.52970711	2.933333333
5626	14	30	0	27.34393305	3
5627	14	28	0	28.91548117	3
5628	8	21	5.08	14.13640167	3
5629	8	13	0.03	4.132217573	3
5630	6	14	2.54	5.641004184	3
5631	4	24	0	23.29958159	3
5632	10	26	7.62	27.8083682	3
5633	15	26	2.54	19.27029289	3
5634	14	24	0	9.49707113	3
5635	19	29	0	21.8209205	3
5636	18	28	13.97	13.87531381	3
5637	16	24	0	19.60669456	3
5638	13	22	1.27	22.03179916	3
5639	11	21	1.02	19.7874477	3
5640	10	25	0	22.22008368	3
5641	10	23	0.76	27.65271967	3
5642	8	25	0.76	24.5623431	3
5643	14	25	0.03	19.641841	3
5644	14	27	0	22.15732218	3
5645	20	26	26.42	9.444351464	3
5646	15	26	1.02	27.68284519	3
5647	15	20	33.02	3.391631799	3
5648	19	32	0	24.03012552	3
5649	19	28	12.7	18.46443515	3
5650	17	25	11.68	6.778242678	3
5651	19	31	7.11	22.75230126	3
5652	17	28	0	28.82259414	3
5653	15	30	0	25.47112971	3
5654	17	30	0	25.03430962	3
5655	21	33	0	27.93389121	3
5656	25	36	0	28.63682008	3
5657	23	33	0	27.86610879	3
5658	23	30	0	20.43012552	3
5659	15	30	2.29	24.92887029	3
5660	12	29	0	30.01757322	3
5661	17	28	0	25.71213389	3
5662	21	35	20.83	26.23179916	3
5663	20	31	16	19.58158996	3
5664	20	29	1.02	16.88033473	3
5665	17	31	0	26.52301255	3
5666	15	22	65.02	6.439330544	3
5667	14	25	0	25.05941423	3
5668	11	27	1.78	28.62677824	3
5669	12	28	0	21.88870293	3
5670	13	29	0	26.43514644	3
5671	16	29	0	27.47949791	3
5672	18	32	0	27.56485356	3
5673	20	34	0	27.25857741	3
5674	20	26	0	13.04686192	3
5675	16	26	0	15.65523013	3
5676	19	29	3.56	15.13807531	3
5677	21	32	22.86	21.18577406	3
5678	15	25	0	23.68619247	3
5679	9	23	0.03	26.50543933	3
5680	14	22	3.81	10.97322176	3
5681	16	27	19.05	11.48284519	3
5682	17	31	0	25.24016736	3
5683	17	28	17.78	15.83096234	3
5684	19	31	8.89	24.63012552	3
5685	17	28	0	24.30125523	3
5686	18	33	0	24.11548117	3
5687	21	32	2.54	19.12719665	3
5688	15	26	0	22.45606695	3
5689	11	25	0	28.03430962	3
5690	13	20	22.35	7.915481172	3
5691	18	25	1.27	10.27280335	3
5692	16	26	0	21.59246862	3
5693	13	22	0	19.72970711	3
5694	15	26	0	22.08953975	3
5695	17	28	0.03	23.42008368	3
5696	17	29	0.51	21.09539749	3
5697	19	26	1.78	22.73221757	3
5698	16	32	0.03	25.20753138	3
5699	16	24	4.83	13.07949791	3
5700	12	24	10.16	18.04518828	3
5701	11	28	37.08	25.16485356	3
